,id,Zip,Price,Price of square meter,Living area,Number of rooms,Furnished,Garden surface,Terrace surface,Open fire,Building Cond. values,Kitchen values,Primary energy consumption,Energy efficiency
734,10516281,1040,225000,4326.92,52.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,242.0,5.0
735,10415004,1083,230000,2875.0,80.0,2.0,0.0,0.0,18.0,0.0,3.0,1.0,166.0,6.0
736,10330564,1080,245000,2987.8,82.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,335.0,4.0
737,10060572,1140,245000,2816.09,87.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,293.0,5.0
738,9645260,1030,249000,3192.31,78.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,752.0,1.0
739,10513076,2170,249000,2490.0,100.0,2.0,0.0,0.0,23.0,0.0,3.0,1.0,256.0,5.0
740,10560086,2660,249000,2593.75,96.0,2.0,0.0,0.0,6.0,0.0,3.0,1.0,250.0,5.0
741,10532236,1050,259000,5180.0,50.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,239.0,5.0
742,10388223,1080,269000,2690.0,100.0,2.0,0.0,0.0,15.0,0.0,4.0,1.0,204.0,5.0
743,10538416,2610,269000,2988.89,90.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,217.0,5.0
744,10568340,2620,269000,2490.74,108.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,250.0,5.0
745,10476934,1030,275000,2455.36,112.0,2.0,0.0,0.0,13.0,0.0,3.0,1.0,320.0,4.0
746,10507783,1200,279000,3244.19,86.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,352.0,4.0
747,10398482,2900,284000,3550.0,80.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,215.0,5.0
748,10537479,8434,285000,2688.68,106.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,121.0,6.0
749,10548913,4500,289500,2631.82,110.0,2.0,0.0,0.0,70.0,0.0,4.0,1.0,239.0,5.0
750,9241727,1200,295000,3687.5,80.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,350.0,4.0
751,10385595,1000,310000,3100.0,100.0,3.0,0.0,0.0,4.0,0.0,3.0,2.0,327.0,4.0
752,10144383,1020,325000,2241.38,145.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,297.0,5.0
753,10467920,1200,325000,3963.41,82.0,2.0,0.0,0.0,16.0,0.0,4.0,3.0,159.0,6.0
754,10540626,8380,325000,3066.04,106.0,2.0,0.0,0.0,10.0,0.0,3.0,1.0,80.0,7.0
755,10566275,9120,340000,2575.76,132.0,3.0,0.0,0.0,8.0,0.0,4.0,3.0,184.0,6.0
756,10333355,1150,349000,3490.0,100.0,2.0,0.0,0.0,27.0,0.0,3.0,1.0,194.0,6.0
757,10483548,4000,349000,2792.0,125.0,2.0,0.0,0.0,30.0,0.0,3.0,1.0,172.0,6.0
758,10549174,2800,368000,3200.0,115.0,2.0,0.0,0.0,5.0,0.0,3.0,1.0,182.0,6.0
759,10167972,1020,370000,3083.33,120.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,368.0,4.0
760,10360961,1060,390000,3095.24,126.0,2.0,0.0,50.0,7.0,0.0,1.0,0.0,473.0,3.0
761,10466936,1070,390000,2826.09,138.0,2.0,0.0,0.0,20.0,0.0,3.0,3.0,164.0,6.0
762,10556508,9000,395000,3038.46,130.0,3.0,0.0,0.0,10.0,0.0,3.0,2.0,142.0,6.0
763,10546161,8400,398000,4189.47,95.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,221.0,5.0
764,10509410,1040,399000,3990.0,100.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,165.0,6.0
765,10486469,3020,475000,5277.78,90.0,2.0,0.0,0.0,18.0,0.0,4.0,3.0,55.0,7.0
766,10523579,8420,595000,7628.21,78.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,943.0,1.0
767,10505638,3052,597000,2595.65,230.0,3.0,0.0,375.0,42.0,0.0,4.0,3.0,98.0,7.0
768,10567504,1050,650000,6190.48,105.0,2.0,0.0,0.0,13.0,0.0,4.0,3.0,100.0,6.0
769,10504310,1050,690000,5520.0,125.0,2.0,0.0,0.0,40.0,0.0,4.0,3.0,159.0,6.0
770,10218030,1040,745000,3386.36,220.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,201.0,5.0
771,10242544,1060,975000,4875.0,200.0,4.0,0.0,0.0,45.0,0.0,4.0,3.0,189.0,6.0
772,10588450,1180,635000,5879.63,108.0,2.0,0.0,73.0,18.0,0.0,4.0,3.0,55.0,7.0
773,10585725,6630,159900,2076.62,77.0,2.0,0.0,300.0,0.0,0.0,3.0,1.0,360.0,4.0
774,10585724,6630,159900,2103.95,76.0,2.0,0.0,300.0,0.0,0.0,3.0,1.0,182.0,6.0
775,10585723,6630,159900,2076.62,77.0,2.0,0.0,300.0,0.0,0.0,3.0,1.0,198.0,6.0
776,10465345,1060,169000,2414.29,70.0,1.0,0.0,0.0,20.0,0.0,1.0,2.0,493.0,3.0
777,10586739,8000,320000,3333.33,96.0,2.0,0.0,0.0,14.0,0.0,3.0,1.0,105.0,6.0
778,10587078,1180,399000,3439.66,116.0,3.0,0.0,0.0,46.0,0.0,4.0,3.0,231.0,5.0
779,10587077,1180,448000,3862.07,116.0,3.0,0.0,0.0,46.0,0.0,4.0,3.0,231.0,5.0
780,10591314,1190,285000,2714.29,105.0,3.0,0.0,0.0,13.0,0.0,2.0,0.0,268.0,5.0
781,10592000,8301,299000,4397.06,68.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,348.0,4.0
782,10577523,1200,395000,3211.38,123.0,3.0,0.0,0.0,42.0,0.0,3.0,1.0,223.0,5.0
783,10557780,1420,285000,4071.43,70.0,1.0,0.0,0.0,8.0,0.0,4.0,3.0,93.0,7.0
784,10583387,1081,150000,2542.37,59.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,94.0,7.0
785,10584480,9300,235000,2937.5,80.0,2.0,0.0,0.0,30.0,0.0,3.0,1.0,171.0,6.0
786,10582264,1020,299000,3322.22,90.0,2.0,0.0,0.0,18.0,0.0,4.0,1.0,251.0,5.0
787,10583666,1180,435000,3222.22,135.0,3.0,0.0,50.0,17.0,0.0,1.0,1.0,473.0,3.0
788,10572659,1200,805000,4735.29,170.0,3.0,0.0,0.0,16.0,0.0,4.0,3.0,73.0,7.0
789,10589278,4020,149000,2223.88,67.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,371.0,4.0
790,10589428,1190,280000,3500.0,80.0,2.0,0.0,0.0,15.0,0.0,3.0,1.0,108.0,6.0
791,10589750,8370,499000,3198.72,156.0,3.0,0.0,0.0,10.0,0.0,4.0,3.0,202.0,5.0
792,10576321,4031,209000,2154.64,97.0,2.0,0.0,0.0,29.0,0.0,3.0,1.0,618.0,1.0
793,10576702,2140,259500,2675.26,97.0,3.0,0.0,0.0,8.0,0.0,3.0,1.0,117.0,6.0
794,10581244,2018,225000,4500.0,50.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,290.0,5.0
795,10581235,1000,315000,3181.82,99.0,2.0,0.0,44.0,18.0,0.0,1.0,1.0,651.0,1.0
796,10580227,1180,449000,3938.6,114.0,3.0,0.0,25.0,8.0,0.0,4.0,3.0,151.0,6.0
797,10580118,1180,698000,2995.71,233.0,4.0,0.0,0.0,10.0,0.0,3.0,2.0,174.0,6.0
798,10264276,4820,79000,1316.67,60.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,344.0,4.0
799,10517315,8430,92000,3407.41,27.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,436.0,3.0
800,10526679,1000,150000,2083.33,72.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,242.0,5.0
801,10454017,1083,169000,2816.67,60.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,352.0,4.0
802,10427707,1000,172500,2395.83,72.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,242.0,5.0
803,10105336,3001,175000,3181.82,55.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,138.0,6.0
804,10386608,7170,175000,2058.82,85.0,2.0,0.0,500.0,0.0,0.0,3.0,2.0,195.0,6.0
805,10106816,1080,189000,2520.0,75.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,950.0,1.0
806,10437960,1070,199000,3316.67,60.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,137.0,6.0
807,10561969,1050,200000,4545.45,44.0,1.0,0.0,0.0,8.0,0.0,1.0,2.0,331.0,4.0
808,10565820,1040,225000,4090.91,55.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,413.0,3.0
809,10502461,8400,232000,4218.18,55.0,1.0,0.0,0.0,6.0,0.0,4.0,1.0,299.0,5.0
810,10250928,1080,239000,2276.19,105.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,163.0,6.0
811,9404207,1090,245000,2722.22,90.0,2.0,0.0,0.0,8.0,0.0,3.0,2.0,147.0,6.0
812,10178997,1200,245000,4454.55,55.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1181.0,1.0
813,10531215,1160,269000,3586.67,75.0,2.0,0.0,0.0,18.0,0.0,3.0,1.0,202.0,5.0
814,10544484,1060,300000,3409.09,88.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,134.0,6.0
815,10508833,1150,345000,3750.0,92.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,331.0,4.0
816,10535919,1000,590000,5042.74,117.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,181.0,6.0
817,10587648,2100,299900,2324.81,129.0,3.0,0.0,0.0,14.0,0.0,2.0,1.0,177.0,6.0
818,10585453,9000,395000,4157.89,95.0,2.0,0.0,0.0,5.0,0.0,3.0,1.0,159.0,6.0
819,10587080,1050,420000,4565.22,92.0,2.0,0.0,0.0,23.0,0.0,4.0,3.0,198.0,6.0
820,10574286,2020,219000,2517.24,87.0,2.0,0.0,0.0,6.0,0.0,4.0,1.0,241.0,5.0
821,10575225,4000,220000,2315.79,95.0,2.0,0.0,0.0,8.0,0.0,4.0,1.0,235.0,5.0
822,10574973,1000,397000,3780.95,105.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,218.0,5.0
823,10572520,1000,410000,3203.12,128.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,150.0,6.0
824,10572519,1000,420000,3333.33,126.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,150.0,6.0
825,10572871,1050,495000,4419.64,112.0,2.0,0.0,0.0,5.0,0.0,3.0,1.0,213.0,5.0
826,10592363,1000,890000,4810.81,185.0,4.0,0.0,0.0,11.0,0.0,4.0,3.0,155.0,6.0
827,10254583,4700,182000,2426.67,75.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,100.0,6.0
828,10512645,4050,250000,2873.56,87.0,2.0,0.0,34.0,36.0,0.0,4.0,1.0,93.0,7.0
829,10475789,1140,259000,4709.09,55.0,1.0,0.0,0.0,7.0,0.0,4.0,3.0,33.0,7.0
830,10445722,1300,279000,3361.45,83.0,1.0,0.0,0.0,10.0,0.0,4.0,3.0,114.0,6.0
831,10550934,4700,310000,3195.88,97.0,2.0,0.0,0.0,56.0,0.0,4.0,1.0,101.0,6.0
832,10475868,1140,329000,4445.95,74.0,1.0,0.0,0.0,6.0,0.0,4.0,3.0,37.0,7.0
833,10428212,1300,335000,3101.85,108.0,2.0,0.0,0.0,20.0,0.0,4.0,0.0,112.0,6.0
834,10201116,5100,340000,3119.27,109.0,3.0,0.0,76.0,11.0,0.0,4.0,0.0,110.0,6.0
835,10428213,1300,345000,3484.85,99.0,2.0,0.0,0.0,17.0,0.0,4.0,0.0,115.0,6.0
836,9661467,1300,360000,3829.79,94.0,2.0,0.0,0.0,29.0,0.0,4.0,3.0,117.0,6.0
837,10254585,4700,379000,2915.38,130.0,3.0,0.0,0.0,85.0,0.0,4.0,1.0,97.0,7.0
838,10558633,1000,384000,3490.91,110.0,3.0,0.0,0.0,7.0,0.0,4.0,3.0,33.0,7.0
839,10545059,1200,399400,5397.3,74.0,1.0,0.0,0.0,8.0,0.0,4.0,3.0,45.0,7.0
840,10467827,1000,400000,4597.7,87.0,2.0,0.0,0.0,7.0,0.0,4.0,3.0,46.0,7.0
841,10558640,1000,407000,3913.46,104.0,2.0,0.0,0.0,13.0,0.0,4.0,3.0,44.0,7.0
842,10558639,1000,407000,3803.74,107.0,2.0,0.0,0.0,10.0,0.0,4.0,3.0,44.0,7.0
843,10233053,1050,415000,5320.51,78.0,1.0,0.0,0.0,12.0,0.0,4.0,3.0,126.0,6.0
844,10506883,1180,445000,4836.96,92.0,2.0,0.0,123.0,14.0,0.0,4.0,3.0,116.0,6.0
845,10557470,1140,459000,3991.3,115.0,3.0,0.0,0.0,6.0,0.0,4.0,3.0,67.0,7.0
846,10475679,1140,459000,3956.9,116.0,3.0,0.0,0.0,6.0,0.0,4.0,3.0,37.0,7.0
847,10457572,1090,479000,4165.22,115.0,3.0,0.0,82.0,15.0,0.0,4.0,3.0,37.0,7.0
848,9792190,1180,485000,4532.71,107.0,2.0,0.0,0.0,17.0,0.0,4.0,3.0,95.0,7.0
849,10475748,1140,489000,4527.78,108.0,3.0,0.0,0.0,14.0,0.0,4.0,3.0,39.0,7.0
850,10347842,1140,529000,4371.9,121.0,3.0,0.0,0.0,16.0,0.0,4.0,3.0,49.0,7.0
851,10428201,1180,645000,4886.36,132.0,3.0,0.0,86.0,16.0,0.0,4.0,3.0,114.0,6.0
852,10454958,1950,995000,5751.45,173.0,3.0,0.0,0.0,8.0,0.0,4.0,3.0,51.0,7.0
853,10560958,1200,1000000,6060.61,165.0,3.0,0.0,145.0,45.0,0.0,4.0,3.0,57.0,7.0
854,10458516,1180,2600000,6933.33,375.0,3.0,0.0,750.0,68.0,0.0,4.0,3.0,55.0,7.0
855,10585237,1200,314800,4698.51,67.0,1.0,0.0,0.0,8.0,0.0,4.0,3.0,45.0,7.0
856,10585845,1180,405000,5259.74,77.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,55.0,7.0
857,10585846,1180,925000,6607.14,140.0,2.0,0.0,0.0,30.0,0.0,4.0,3.0,55.0,7.0
858,10584395,1080,139000,2836.73,49.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,272.0,5.0
859,10584068,4020,175000,2187.5,80.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,149.0,6.0
860,10584244,8420,175000,2692.31,65.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,248.0,5.0
861,10582399,6060,189000,1400.0,135.0,2.0,0.0,35.0,35.0,0.0,4.0,1.0,223.0,5.0
862,10583929,8310,295000,2836.54,104.0,1.0,0.0,0.0,32.0,0.0,3.0,1.0,118.0,6.0
863,10583633,1180,299000,2990.0,100.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,324.0,4.0
864,10571336,8620,245000,4454.55,55.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,238.0,5.0
865,10571781,1500,385000,1774.19,217.0,4.0,0.0,0.0,6.0,0.0,3.0,1.0,179.0,6.0
866,10571780,1500,385000,1774.19,217.0,4.0,0.0,0.0,6.0,0.0,3.0,1.0,179.0,6.0
867,10571546,1050,1250000,3930.82,318.0,4.0,0.0,0.0,37.0,0.0,1.0,0.0,327.0,4.0
868,10593900,8620,215000,4300.0,50.0,1.0,0.0,0.0,4.0,0.0,4.0,3.0,205.0,5.0
869,10593727,8500,225000,1844.26,122.0,3.0,0.0,0.0,10.0,0.0,3.0,1.0,254.0,5.0
870,10593626,1000,490000,4083.33,120.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,336.0,4.0
871,10578472,2050,230000,2446.81,94.0,2.0,0.0,0.0,4.0,0.0,4.0,3.0,224.0,5.0
872,10578155,4020,260000,2765.96,94.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,142.0,6.0
873,10578154,4020,260000,2765.96,94.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,151.0,6.0
874,10578249,1140,379000,3867.35,98.0,2.0,0.0,50.0,70.0,0.0,4.0,3.0,247.0,5.0
875,10580271,6000,189000,1400.0,135.0,2.0,0.0,35.0,35.0,0.0,4.0,1.0,223.0,5.0
876,10218590,4053,79000,1580.0,50.0,1.0,0.0,0.0,13.0,0.0,1.0,2.0,276.0,5.0
877,10558683,5000,100000,2500.0,40.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,177.0,6.0
878,10557729,4820,109000,1211.11,90.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,209.0,5.0
879,10338725,4141,115000,1796.88,64.0,1.0,0.0,0.0,10.0,0.0,3.0,2.0,374.0,4.0
880,10532232,4500,119000,1830.77,65.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,162.0,6.0
881,10465432,9051,120000,1791.04,67.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,287.0,5.0
882,10465431,9051,125000,1785.71,70.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,295.0,5.0
883,10466470,7100,129000,2015.62,64.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,104.0,6.0
884,10539349,6000,130000,1604.94,81.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,185.0,6.0
885,10543538,6180,130000,2096.77,62.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,146.0,6.0
886,10093818,6220,135000,1350.0,100.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,306.0,4.0
887,10541675,4020,139000,2725.49,51.0,1.0,0.0,28.0,21.0,0.0,3.0,2.0,301.0,4.0
888,10379832,4020,139500,2536.36,55.0,1.0,0.0,0.0,35.0,0.0,3.0,2.0,371.0,4.0
889,10556834,4680,148000,1644.44,90.0,2.0,0.0,1443.0,3.0,0.0,2.0,2.0,145.0,6.0
890,10509448,4500,149000,1552.08,96.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,371.0,4.0
891,10559451,4030,155000,2384.62,65.0,1.0,0.0,0.0,20.0,0.0,3.0,0.0,472.0,3.0
892,10509221,6224,155000,2924.53,53.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,189.0,6.0
893,10544549,4020,157000,1847.06,85.0,2.0,0.0,0.0,5.0,0.0,3.0,1.0,224.0,5.0
894,10397606,3001,159000,3000.0,53.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,191.0,6.0
895,10543654,1083,160000,3076.92,52.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,255.0,5.0
896,10272681,4000,162500,2579.37,63.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,183.0,6.0
897,10509225,6224,165000,2171.05,76.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,236.0,5.0
898,10509223,6224,165000,2200.0,75.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,182.0,6.0
899,10564981,2060,169000,2770.49,61.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,256.0,5.0
900,10524233,4000,169000,2522.39,67.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,118.0,6.0
901,9929215,4460,169000,1396.69,121.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,458.0,3.0
902,10494908,4100,169500,2118.75,80.0,2.0,0.0,140.0,40.0,0.0,3.0,2.0,369.0,4.0
903,10532956,4400,169500,2421.43,70.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,79.0,7.0
904,10529134,1140,175000,2916.67,60.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,109.0,6.0
905,10471475,7700,175000,1750.0,100.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,222.0,5.0
906,10568273,9300,175000,2500.0,70.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,518.0,2.0
907,10186652,4000,179000,1988.89,90.0,2.0,0.0,0.0,20.0,0.0,3.0,2.0,112.0,6.0
908,10451476,4870,179000,2105.88,85.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,117.0,6.0
909,10147511,1800,180000,1636.36,110.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,691.0,1.0
910,10562627,7300,184900,2125.29,87.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,201.0,5.0
911,10384428,1020,185000,3627.45,51.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,784.0,1.0
912,10510038,6040,185000,2642.86,70.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,170.0,6.0
913,10497872,7181,185000,2312.5,80.0,2.0,0.0,0.0,9.0,0.0,3.0,1.0,178.0,6.0
914,10328977,1400,190000,2111.11,90.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,298.0,5.0
915,10525578,4020,195000,1857.14,105.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,180.0,6.0
916,10439652,6800,197000,2213.48,89.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,212.0,5.0
917,10453206,1190,199000,1745.61,114.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,529.0,2.0
918,10466301,4000,199000,2341.18,85.0,3.0,0.0,0.0,10.0,0.0,3.0,1.0,196.0,6.0
919,10368949,4020,199000,1895.24,105.0,3.0,0.0,0.0,5.0,0.0,3.0,1.0,121.0,6.0
920,10300334,1082,200000,2739.73,73.0,2.0,0.0,0.0,8.0,0.0,3.0,1.0,210.0,5.0
921,10434492,1081,203000,2416.67,84.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,209.0,5.0
922,10544509,1030,213000,3872.73,55.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,673.0,1.0
923,10481147,1020,215000,2866.67,75.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,386.0,4.0
924,10535706,2050,219000,2460.67,89.0,2.0,0.0,0.0,21.0,0.0,3.0,1.0,96.0,7.0
925,10535700,1300,220000,4400.0,50.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,231.0,5.0
926,10461736,6700,220000,2682.93,82.0,1.0,0.0,150.0,0.0,0.0,2.0,1.0,187.0,6.0
927,10394270,4020,224000,2516.85,89.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,190.0,6.0
928,10501724,4520,229000,1612.68,142.0,3.0,0.0,0.0,11.0,0.0,3.0,1.0,119.0,6.0
929,10518359,9230,229000,2516.48,91.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,90.0,7.0
930,10167562,1081,230000,2555.56,90.0,2.0,0.0,0.0,10.0,0.0,3.0,1.0,296.0,5.0
931,10566809,6730,230000,2473.12,93.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,245.0,5.0
932,10566808,6730,230000,2323.23,99.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,218.0,5.0
933,10564976,2140,234000,3295.77,71.0,1.0,0.0,61.0,0.0,0.0,4.0,1.0,360.0,4.0
934,10264349,1083,235000,2397.96,98.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,213.0,5.0
935,10325507,1090,235000,3092.11,76.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,144.0,6.0
936,10457608,1150,235000,3263.89,72.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,394.0,4.0
937,10374468,1460,235000,2640.45,89.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,75.0,7.0
938,10523094,6700,235000,2764.71,85.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,153.0,6.0
939,10566170,6760,235000,1958.33,120.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,170.0,6.0
940,10545083,3000,245000,4298.25,57.0,1.0,0.0,0.0,8.0,0.0,3.0,1.0,207.0,5.0
941,10565728,1030,249000,2540.82,98.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,511.0,2.0
942,10367177,1090,249000,2929.41,85.0,2.0,0.0,0.0,8.0,0.0,4.0,3.0,204.0,5.0
943,10526457,1140,249000,2677.42,93.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,305.0,4.0
944,10378729,1731,249000,2736.26,91.0,2.0,0.0,0.0,8.0,0.0,3.0,2.0,266.0,5.0
945,10450040,4122,249000,1945.31,128.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,106.0,6.0
946,10501002,4460,249000,2621.05,95.0,2.0,0.0,0.0,11.0,0.0,3.0,1.0,103.0,6.0
947,10438671,9220,249000,2349.06,106.0,2.0,0.0,0.0,12.0,0.0,3.0,1.0,217.0,5.0
948,10405934,1410,250000,3246.75,77.0,2.0,0.0,0.0,7.0,0.0,3.0,1.0,197.0,6.0
949,10368784,1082,259000,2943.18,88.0,2.0,0.0,190.0,40.0,0.0,3.0,1.0,197.0,6.0
950,10563365,9340,259000,2072.0,125.0,3.0,0.0,0.0,9.0,0.0,3.0,1.0,258.0,5.0
951,10377807,6700,260000,2080.0,125.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,572.0,2.0
952,10439473,9220,265000,2944.44,90.0,2.0,0.0,0.0,12.0,0.0,3.0,1.0,217.0,5.0
953,10547179,1190,269000,3202.38,84.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,305.0,4.0
954,10346172,1331,275000,3571.43,77.0,2.0,0.0,0.0,4.0,0.0,4.0,3.0,285.0,5.0
955,10296318,1190,280000,3181.82,88.0,2.0,0.0,0.0,6.0,0.0,1.0,2.0,285.0,5.0
956,10461756,1190,290000,2735.85,106.0,3.0,0.0,0.0,8.0,0.0,2.0,2.0,311.0,4.0
957,10552615,1640,295000,4097.22,72.0,2.0,0.0,0.0,29.0,0.0,3.0,1.0,254.0,5.0
958,10556121,1030,297000,3300.0,90.0,3.0,0.0,0.0,20.0,0.0,4.0,1.0,337.0,4.0
959,10539219,1050,299000,3250.0,92.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,373.0,4.0
960,10537762,1050,299000,4271.43,70.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,775.0,1.0
961,10477779,8660,299000,3934.21,76.0,2.0,0.0,0.0,32.0,0.0,3.0,1.0,400.0,3.0
962,10547161,1190,310000,3263.16,95.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,283.0,5.0
963,10475068,1040,315000,4632.35,68.0,1.0,0.0,0.0,4.0,0.0,3.0,3.0,219.0,5.0
964,10549598,1400,315000,3088.24,102.0,2.0,0.0,0.0,7.0,0.0,3.0,1.0,83.0,7.0
965,10565843,1800,315000,3620.69,87.0,3.0,0.0,140.0,6.0,0.0,3.0,2.0,313.0,4.0
966,9978886,1170,319000,4253.33,75.0,2.0,0.0,0.0,22.0,0.0,3.0,3.0,149.0,6.0
967,10533806,1700,319000,3752.94,85.0,2.0,0.0,0.0,27.0,0.0,4.0,1.0,97.0,7.0
968,10443089,2610,319000,2773.91,115.0,4.0,0.0,0.0,12.0,0.0,3.0,1.0,169.0,6.0
969,10505900,1030,320000,2735.04,117.0,3.0,0.0,0.0,5.0,0.0,3.0,1.0,90.0,7.0
970,10545212,1060,320000,3555.56,90.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,621.0,1.0
971,10527069,2800,325000,3385.42,96.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,248.0,5.0
972,10305983,1200,335000,3722.22,90.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,471.0,3.0
973,10474855,4000,335000,2233.33,150.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,174.0,6.0
974,10438309,1180,339000,2825.0,120.0,2.0,0.0,0.0,15.0,0.0,3.0,1.0,341.0,4.0
975,10521951,1030,345000,2875.0,120.0,2.0,0.0,0.0,7.0,0.0,2.0,3.0,200.0,5.0
976,9987021,1120,349000,3490.0,100.0,3.0,0.0,400.0,12.0,0.0,4.0,1.0,71.0,7.0
977,10558993,1150,349000,3231.48,108.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,228.0,5.0
