,id,Zip,Price,Price of square meter,Living area,Number of rooms,Furnished,Garden surface,Terrace surface,Open fire,Building Cond. values,Kitchen values,Primary energy consumption,Energy efficiency
1533,10215381,1030,154000,3347.83,46,2,0,0,0,0,4,1,234,5
1534,10409229,1090,165000,2260.27,73,2,0,0,5,0,1,2,227,5
1535,10366883,3000,175000,13461.54,13,1,1,240,0,0,3,2,130,6
1536,10366882,3000,175000,13461.54,13,1,1,240,0,0,3,2,130,6
1537,10277018,8430,175000,5303.03,33,1,1,0,0,0,3,1,215,5
1538,10544486,1060,179000,4261.9,42,1,0,0,0,0,3,1,155,6
1539,10457604,1050,180000,4000.0,45,2,0,0,0,0,3,2,463,3
1540,10313767,5500,185000,1567.8,118,3,0,0,0,0,1,2,165,6
1541,10524484,7050,185000,2176.47,85,2,0,0,0,0,3,1,151,6
1542,10310071,1083,195000,2910.45,67,2,0,0,0,0,3,1,611,1
1543,10366884,3000,195000,10263.16,19,1,1,240,0,0,3,2,130,6
1544,10505479,1050,199000,6218.75,32,1,0,0,0,0,4,1,307,4
1545,10540435,8430,199000,4853.66,41,1,1,0,8,0,3,2,168,6
1546,10436488,8430,199000,4145.83,48,1,1,0,9,0,3,1,205,5
1547,10249593,1160,215000,4300.0,50,1,0,0,0,0,3,1,217,5
1548,10441223,8430,215000,5119.05,42,1,0,0,4,0,3,1,210,5
1549,10540363,9000,225000,5625.0,40,1,0,0,0,0,3,1,129,6
1550,10215024,1120,240000,3200.0,75,2,0,0,3,0,4,3,358,3
1551,10395055,1150,249000,4150.0,60,1,0,0,9,0,3,1,242,5
1552,10496026,2660,249000,2490.0,100,3,0,0,9,0,4,1,243,5
1553,10498085,1020,250000,2551.02,98,2,0,0,3,0,3,1,522,2
1554,10524207,1190,270000,3176.47,85,2,0,0,6,0,3,1,203,5
1555,10262723,1030,275000,3437.5,80,3,0,0,6,0,1,2,225,5
1556,10438863,8430,280000,4666.67,60,2,0,0,6,0,3,1,430,3
1557,10526302,1080,310000,2897.2,107,2,0,24,0,0,4,3,217,5
1558,10512834,2275,315000,3028.85,104,2,0,0,15,0,3,1,166,5
1559,9955972,9700,348000,2320.0,150,3,0,0,25,0,3,1,140,6
1560,10246855,8430,350000,5303.03,66,2,0,0,5,0,3,1,178,6
1561,10265894,8430,365000,6293.1,58,1,1,0,0,0,3,2,225,5
1562,10530229,1180,390000,3170.73,123,2,0,0,3,0,2,2,293,5
1563,10455897,8710,399000,2347.06,170,3,0,0,9,0,4,3,193,5
1564,10483796,1180,400000,4166.67,96,2,0,0,0,0,3,2,327,4
1565,10445911,1040,419000,4275.51,98,2,0,0,8,0,3,1,174,5
1566,10533432,1040,475000,4523.81,105,2,0,0,0,0,3,1,220,5
1567,10100033,8430,498000,6148.15,81,2,0,0,0,0,3,1,184,6
1568,10514875,1000,510000,4766.36,107,2,1,0,8,0,4,3,125,6
1569,10489763,1000,545000,3244.05,168,2,0,0,16,0,3,3,167,6
1570,10411578,2000,869000,6437.04,135,2,0,0,14,0,3,1,467,3
1571,10524442,1180,1245000,4698.11,265,4,0,0,4,1,3,3,137,6
1572,10363770,1180,1245000,4698.11,265,4,0,0,4,1,3,3,201,5
1573,10542834,1180,1340000,7486.03,179,3,0,0,36,0,4,3,171,6
1574,10542833,1180,1340000,7486.03,179,3,0,0,36,0,4,3,171,6
1575,10567965,1210,215000,3307.69,65,2,0,0,2,0,3,1,209,5
1576,10555070,2230,289045,3108.01,93,1,0,0,17,0,4,2,202,5
1577,10551149,4052,325000,3963.41,82,2,0,0,7,0,4,1,205,5
1578,10568834,1050,675000,4192.55,161,2,0,0,8,0,3,1,270,5
1579,10553900,1040,210000,4200.0,50,1,0,0,9,0,3,2,293,5
1580,10554221,8480,229000,2516.48,91,2,0,0,0,0,3,1,110,6
1581,10553795,1180,429000,2785.71,154,3,0,0,0,0,4,3,776,1
1582,10572610,1030,195000,3545.45,55,2,0,0,3,0,3,2,274,5
1583,10557739,4820,69000,1014.71,68,2,0,0,27,0,3,0,441,3
1584,10559550,8434,169000,3755.56,45,1,1,0,0,0,3,1,159,6
1585,10556975,8370,187000,2308.64,81,2,0,0,0,0,4,1,142,6
1586,10558984,2930,239000,2655.56,90,1,0,0,0,0,4,1,112,6
1587,10560061,8430,255000,5100.0,50,1,0,0,5,0,4,3,167,6
1588,10558749,1190,285000,2714.29,105,3,0,0,13,0,2,0,268,5
1589,10560084,2660,299000,2847.62,105,3,0,100,0,0,4,1,164,6
1590,10558725,1000,345000,6160.71,56,1,0,0,8,0,4,3,77,7
1591,10559551,8434,459000,4590.0,100,2,0,0,0,0,4,3,152,6
1592,10557779,1310,558000,4292.31,130,2,0,0,5,0,4,3,76,7
1593,10560067,8500,590000,4796.75,123,2,0,0,10,0,4,3,94,7
1594,10577751,2060,165000,5500.0,30,1,0,0,6,0,3,3,165,5
1595,10577053,1400,425000,2500.0,170,3,0,40,32,0,3,3,300,4
1596,10566181,1410,849700,5412.1,157,3,0,0,16,0,4,3,160,7
1597,10566182,1410,934600,5952.87,157,3,0,0,16,0,4,3,37,7
1598,10545743,9000,215000,3583.33,60,1,0,0,10,0,4,3,168,5
1599,10545869,9051,215000,3583.33,60,1,0,0,10,0,4,3,268,4
1600,10502230,1120,224900,3356.72,67,1,0,0,4,0,4,3,259,4
1601,10545742,9000,240000,3750.0,64,1,0,0,10,0,4,3,168,5
1602,10545868,9051,240000,3750.0,64,1,0,0,10,0,4,3,268,4
1603,10449083,6880,244900,2524.74,97,2,0,0,14,0,2,1,110,6
1604,10486540,1180,260000,8125.0,32,1,0,0,4,0,4,3,55,7
1605,10486528,1180,265000,8281.25,32,1,0,0,0,0,4,3,55,7
1606,10369626,1500,267000,2902.17,92,2,0,0,34,0,4,3,40,7
1607,10241787,6900,270000,2872.34,94,2,0,0,51,0,4,0,88,7
1608,10486539,1180,275000,8088.24,34,1,0,0,2,0,4,3,55,7
1609,10502229,1120,279900,3144.94,89,2,0,0,4,0,4,3,189,5
1610,10502227,1120,279900,3254.65,86,2,0,0,8,0,4,3,189,5
1611,10499859,6860,279900,2640.57,106,2,0,0,12,0,3,0,51,7
1612,10499793,6860,284900,2739.42,104,2,0,0,19,0,3,0,70,7
1613,10499849,6860,299900,2585.34,116,3,0,0,12,0,3,0,68,7
1614,10522041,1030,305000,5169.49,59,1,0,0,3,0,4,3,45,7
1615,10499841,6860,314900,2602.48,121,3,0,0,12,0,3,0,45,7
1616,10550954,1410,318500,4304.05,74,1,0,0,14,0,4,3,73,7
1617,10545748,9000,320000,3555.56,90,2,0,0,11,0,4,3,202,5
1618,10545745,9000,320000,3855.42,83,2,0,0,15,0,4,3,168,5
1619,10545867,9051,320000,3555.56,90,2,0,0,11,0,4,3,268,4
1620,10545866,9051,320000,3855.42,83,2,0,0,15,0,4,3,268,4
1621,10545449,9700,324000,3600.0,90,2,0,0,26,0,4,3,217,5
1622,10545448,9700,329000,3537.63,93,2,0,0,27,0,4,3,217,5
1623,10502224,1120,329900,2868.7,115,3,0,0,8,0,4,3,246,5
1624,10564238,1170,359000,3778.95,95,2,0,0,15,0,2,1,349,4
1625,10545447,9700,374000,3090.91,121,3,0,0,12,0,4,3,217,5
1626,10502226,1120,374900,2906.2,129,3,0,0,9,0,4,3,183,5
1627,10486541,1180,385000,5661.76,68,1,0,0,0,0,4,3,55,7
1628,10522043,1030,390000,3979.59,98,2,0,0,4,0,4,3,45,7
1629,10486545,1180,395000,5984.85,66,1,0,0,4,0,4,3,55,7
1630,10486535,1180,395000,6269.84,63,1,0,0,8,0,4,3,55,7
1631,10545746,9000,400000,3603.6,111,3,0,0,27,0,4,3,202,5
1632,10545864,9051,400000,3603.6,111,3,0,0,27,0,4,3,268,4
1633,10550953,1410,423200,4190.1,101,3,0,0,18,0,4,3,55,7
1634,10550952,1410,431300,4187.38,103,2,0,0,14,0,4,3,62,7
1635,10486544,1180,435000,5117.65,85,1,0,0,7,0,4,3,55,7
1636,10426257,1390,435000,4306.93,101,2,0,0,30,0,3,1,59,7
1637,10547434,1950,437000,3121.43,140,2,0,0,10,0,4,3,201,5
1638,10538851,1330,485000,4292.04,113,2,0,0,12,0,4,0,249,5
1639,10486546,1180,555000,5842.11,95,2,0,0,11,0,4,3,55,7
1640,10550951,1410,567200,4363.08,130,3,0,0,64,0,4,3,109,6
1641,10538852,1330,610000,4621.21,132,3,0,0,14,0,4,0,249,5
1642,10486530,1180,645000,5707.96,113,2,0,0,8,0,4,3,55,7
1643,10486536,1180,655000,5745.61,114,2,0,0,17,0,4,3,55,7
1644,10486532,1180,749000,6190.08,121,2,0,0,17,0,4,3,55,7
1645,10569447,9052,435000,4223.3,103,2,0,0,31,0,3,2,35,7
1646,10552043,1030,285000,2590.91,110,2,0,0,0,0,3,1,343,4
1647,10574018,1120,249900,3470.83,72,1,0,35,10,0,4,3,270,5
1648,10574427,2240,291013,2508.73,116,2,0,0,12,0,3,3,161,6
1649,10574422,2240,330983,2415.93,137,3,0,0,39,0,3,3,161,6
1650,10570890,8793,378500,4026.6,94,2,0,0,2,0,4,1,237,5
1651,10570889,8793,378500,4026.6,94,2,0,0,2,0,4,1,237,5
1652,10559189,9000,448000,3200.0,140,3,0,0,15,0,4,3,149,6
1653,10559188,9000,448000,3200.0,140,3,0,0,14,0,4,3,149,6
1654,10559187,9000,449000,3805.08,118,2,0,0,11,0,4,3,149,6
1655,10559186,9051,490000,3576.64,137,2,0,87,3,0,4,3,197,5
1656,10555761,1030,249000,2540.82,98,2,0,0,0,0,3,2,183,5
1657,10555608,4000,339000,1189.47,285,2,0,0,0,0,3,3,94,7
1658,10576292,1640,270000,4655.17,58,1,0,0,6,0,4,3,75,7
1659,10576382,1060,645000,3909.09,165,2,0,150,0,0,4,3,177,6
1660,10562012,1020,310000,2137.93,145,2,0,0,0,0,2,1,311,4
1661,10367854,2610,55000,611.11,90,2,0,0,2,0,3,1,234,5
1662,10264272,4820,79000,1362.07,58,2,0,0,0,0,3,2,386,4
1663,10508589,2800,108000,8307.69,13,1,1,0,10,0,4,3,92,7
1664,10545195,1300,119000,4407.41,27,1,0,0,0,0,3,1,195,6
1665,10484768,4500,129500,2158.33,60,1,0,0,0,0,3,0,419,3
1666,10513020,9051,135000,2142.86,63,1,0,0,12,0,3,0,373,4
1667,10482092,6940,139000,2044.12,68,1,0,0,0,0,2,1,329,4
1668,10398976,2800,143000,3575.0,40,2,0,1000,0,0,3,1,278,5
1669,10326278,1180,151000,3973.68,38,2,0,0,0,0,3,0,262,5
1670,10395782,1140,159000,3533.33,45,1,0,0,0,0,3,2,427,3
1671,10541634,2850,159000,3180.0,50,1,0,0,2,0,3,1,190,6
1672,10493923,1030,169000,3755.56,45,1,0,0,17,0,4,3,601,1
1673,10536714,6880,174000,2000.0,87,1,0,0,28,0,4,1,211,5
1674,10535906,1030,175000,4729.73,37,1,0,0,0,0,4,3,122,6
1675,10549397,8000,175000,5303.03,33,1,1,0,5,0,4,1,189,5
1676,10443607,2870,178000,2966.67,60,1,0,0,5,0,3,3,100,6
1677,10443599,2870,178000,2966.67,60,1,0,0,5,0,3,3,100,6
1678,10465345,1060,179000,2557.14,70,1,0,0,20,0,1,2,493,3
1679,10531193,1083,179000,2983.33,60,1,0,0,16,0,3,2,191,6
1680,10498591,6630,179900,1665.74,108,3,0,300,0,0,3,1,175,6
1681,10087772,1040,180000,4390.24,41,1,0,0,0,0,3,2,950,1
1682,10338726,4141,180000,1313.87,137,2,0,0,0,0,3,2,333,4
1683,10525012,1190,185000,2176.47,85,2,0,0,0,0,2,1,907,1
1684,10530629,6042,185000,2720.59,68,2,0,0,0,0,3,0,170,6
1685,10283600,7900,185000,3425.93,54,1,0,0,6,0,3,1,117,6
1686,10395838,3200,189000,2197.67,86,2,0,0,0,0,3,2,382,4
1687,10279335,8430,189000,3436.36,55,2,0,0,0,0,3,1,328,4
1688,9791239,1020,195000,3362.07,58,1,0,50,14,0,2,1,572,2
1689,10343795,4590,199000,1150.29,173,3,0,545,10,0,0,2,488,3
1690,10143199,1190,200000,3636.36,55,1,0,0,5,0,1,1,963,1
1691,10249177,2100,212000,1843.48,115,2,0,0,0,0,3,2,163,6
1692,10524765,2830,214000,3147.06,68,2,0,130,17,0,2,2,529,2
1693,10005327,1090,215000,2471.26,87,2,0,0,5,0,2,2,240,5
1694,10338727,4141,215000,1720.0,125,2,0,0,11,0,3,2,311,4
1695,10521255,1020,217000,3191.18,68,1,0,0,15,0,3,3,137,6
1696,10476310,6220,218500,2324.47,94,2,0,0,0,0,3,1,99,7
1697,10481055,1180,225000,3515.62,64,1,0,0,0,0,3,2,193,6
1698,10385537,1180,225000,3125.0,72,1,0,0,5,0,1,0,222,5
1699,10544313,9200,225000,2922.08,77,3,0,0,0,0,3,1,100,6
1700,10402473,9950,225000,3947.37,57,1,0,0,43,0,3,1,94,7
1701,10353931,1200,229000,3225.35,71,1,0,0,0,0,3,3,353,4
1702,10409245,1030,230000,2446.81,94,1,0,0,0,0,2,3,205,5
1703,10540500,1080,230000,2500.0,92,2,0,0,10,0,3,3,286,4
1704,10259216,1030,234000,2571.43,91,2,0,0,16,0,3,1,103,6
1705,10544487,1020,235000,2937.5,80,1,0,150,20,0,3,2,579,2
1706,9880786,1020,235000,2259.62,104,3,0,0,4,0,2,2,223,5
1707,10451094,4140,240000,2758.62,87,2,0,0,8,0,4,3,167,6
1708,10476308,6220,244800,2400.0,102,2,0,0,28,0,3,1,113,6
1709,10527212,1190,245000,3500.0,70,1,0,42,42,0,3,3,256,5
1710,10533479,1932,245000,4152.54,59,1,0,0,20,0,3,1,276,5
1711,10434006,1970,245000,3656.72,67,1,0,0,14,0,3,2,102,6
1712,10539557,2660,245000,2882.35,85,2,0,37,0,0,3,2,352,4
1713,10456155,4682,245000,2606.38,94,2,0,0,7,0,3,1,94,7
1714,10543528,8200,245000,2450.0,100,2,0,0,20,0,2,1,153,6
1715,10253178,1080,249000,2648.94,94,2,0,0,15,0,3,1,197,6
1716,10403124,1030,250000,3472.22,72,1,0,80,20,0,4,2,274,5
1717,9748763,1070,250000,3378.38,74,1,0,0,15,0,3,3,30,7
1718,10257629,1080,250000,3333.33,75,2,1,30,53,0,3,3,155,6
1719,10543527,8200,255000,2550.0,100,2,0,0,20,0,2,1,153,6
1720,10433954,8380,255000,3109.76,82,3,0,0,5,0,3,1,251,5
1721,10549376,1030,259000,3984.62,65,1,0,0,3,0,3,3,133,6
1722,10425082,1060,259000,3158.54,82,1,0,0,0,0,3,3,339,4
1723,10238609,6740,260000,1954.89,133,2,0,0,0,0,3,1,134,6
1724,10541043,2627,264000,2721.65,97,2,0,0,11,0,3,1,120,6
1725,10399117,1082,265000,2912.09,91,2,0,0,6,0,4,1,304,4
1726,10440847,1083,265000,2789.47,95,2,0,0,5,0,3,1,227,5
1727,10414188,3300,265000,3045.98,87,2,0,0,0,0,3,1,271,5
1728,10460392,1070,269000,3586.67,75,2,0,0,0,0,3,1,82,7
1729,10426113,1831,270000,2700.0,100,2,0,0,18,0,3,1,171,6
1730,10535908,1030,275000,2864.58,96,2,0,0,2,0,2,1,428,3
1731,10545681,1180,275000,3481.01,79,2,0,0,10,0,3,2,226,5
1732,10226736,1420,275000,2455.36,112,3,0,0,0,0,3,0,163,6
1733,10528868,4050,275000,3160.92,87,2,0,0,23,0,4,1,99,7
1734,10516793,1080,280000,2800.0,100,2,0,0,15,0,3,3,85,7
1735,10512605,1080,280000,2170.54,129,2,0,0,14,0,4,3,136,6
1736,10443985,8430,280000,4375.0,64,1,1,0,0,0,3,1,93,7
1737,10476311,6220,282600,2242.86,126,3,0,0,28,0,3,1,99,7
1738,10477413,3070,285000,2850.0,100,2,0,0,7,0,3,1,325,4
1739,10414187,3300,285000,3202.25,89,2,0,0,0,0,3,1,206,5
1740,10414186,3300,285000,3202.25,89,2,0,0,0,0,3,1,215,5
1741,10142714,1780,287000,2495.65,115,3,0,0,6,0,4,3,501,2
1742,10428477,1070,287500,3343.02,86,2,0,0,11,0,3,3,30,7
1743,10547146,4000,289000,2470.09,117,2,0,0,9,0,4,1,191,6
1744,10483117,2630,294000,2826.92,104,2,0,0,8,0,3,1,186,6
1745,10524930,1030,295000,1224.07,241,5,0,0,2,0,1,0,706,1
1746,10489911,1030,295000,2565.22,115,2,0,0,0,0,2,0,364,4
1747,10485024,1180,295000,3241.76,91,2,0,0,18,0,4,2,188,6
1748,10407022,1700,299000,2577.59,116,2,0,1500,0,0,4,1,133,6
1749,10486173,6700,299000,2105.63,142,2,0,0,0,0,3,1,167,6
1750,10502398,1000,315000,5943.4,53,1,0,0,0,0,3,1,151,6
1751,10491375,1000,315000,5943.4,53,1,0,0,0,0,3,1,151,6
1752,10341915,2018,320000,4848.48,66,1,0,0,8,0,4,1,84,7
1753,10503298,1000,325000,6132.08,53,1,0,0,0,0,3,1,180,6
1754,10512048,1040,325000,5909.09,55,1,1,0,4,0,3,3,208,5
1755,10278005,1190,325000,3823.53,85,1,0,140,15,0,3,1,445,3
1756,10546635,2861,325000,3869.05,84,2,0,0,21,0,3,1,226,5
1757,10499744,2000,329000,3781.61,87,3,0,0,6,0,1,0,129,6
1758,10509409,1000,330000,3142.86,105,2,0,0,16,0,3,2,908,1
1759,10501715,1000,330000,3333.33,99,2,0,44,18,0,1,1,651,1
1760,10501234,1160,335000,3850.57,87,2,0,8,8,0,4,1,400,3
1761,10371154,1160,335000,3073.39,109,2,0,0,20,0,4,3,504,2
1762,10500829,9000,335000,4466.67,75,1,0,0,0,0,4,1,226,5
1763,9422364,1000,340000,2266.67,150,4,0,0,11,0,4,3,198,6
1764,9422365,1120,340000,2266.67,150,4,0,0,11,0,4,3,198,6
1765,10503299,1000,345000,6509.43,53,1,0,0,0,0,3,1,151,6
1766,10527715,1030,349000,2884.3,121,3,0,0,15,0,3,3,200,5
1767,10398642,6700,349000,3144.14,111,2,0,0,4,0,3,1,181,6
1768,10535760,9000,349500,4160.71,84,2,0,0,10,0,2,1,64,7
1769,10428479,1070,362500,3046.22,119,3,0,0,16,0,3,3,30,7
1770,10127725,1070,362500,3046.22,119,3,0,0,16,0,3,3,30,7
1771,10446170,9000,365000,4506.17,81,2,0,0,6,0,3,3,127,6
1772,10527317,1070,370000,3135.59,118,3,0,0,37,0,3,3,30,7
1773,10527314,1070,370000,3135.59,118,3,0,0,37,0,3,3,30,7
1774,10527316,1070,372500,3156.78,118,3,0,0,19,0,3,3,30,7
1775,10527315,1070,372500,3156.78,118,3,0,0,19,0,3,3,30,7
1776,10481566,1030,380000,3114.75,122,3,0,0,14,0,3,1,257,5
1777,10549604,9000,388000,3959.18,98,2,0,0,13,0,3,1,71,7
1778,10299103,1200,390000,3545.45,110,2,0,0,4,0,4,1,286,5
1779,10462628,1000,393000,4093.75,96,2,0,0,8,0,3,1,105,6
1780,9912312,1050,395000,4647.06,85,2,0,0,7,0,3,3,198,6
1781,9437761,1090,395000,2206.7,179,4,0,200,11,0,3,3,175,6
1782,9332176,1090,395000,2206.7,179,4,0,200,11,0,3,3,175,6
1783,10535098,9050,397000,3364.41,118,2,0,0,6,0,3,1,127,6
1784,10478190,1410,399000,1900.0,210,2,0,400,33,0,4,1,190,6
1785,10379498,1040,425000,4047.62,105,2,0,0,0,0,4,1,335,4
1786,10513918,1200,425000,3400.0,125,3,0,0,20,0,4,3,329,4
1787,10204511,1640,429000,2841.06,151,2,0,400,0,0,3,3,396,4
1788,10550936,1180,445000,4836.96,92,2,0,123,14,0,4,3,116,6
1789,10446353,1840,450000,2500.0,180,4,0,0,0,0,3,2,263,5
1790,10385891,3320,455000,3370.37,135,2,0,320,18,0,3,1,164,6
1791,10527460,1050,475000,4702.97,101,2,0,0,0,0,3,1,124,6
1792,10483549,1180,475000,3518.52,135,3,0,50,17,0,1,1,473,3
1793,10319971,1800,480000,2666.67,180,2,0,0,90,0,4,3,130,6
1794,10395968,3000,485000,3464.29,140,3,0,0,5,0,3,1,107,6
1795,9907251,1180,495000,4669.81,106,2,0,0,0,0,3,1,351,4
1796,10261137,8370,495000,6265.82,79,2,0,0,12,0,3,1,34,7
1797,10494633,8200,510000,2550.0,200,4,0,0,20,0,2,0,153,6
1798,10520263,1000,540000,3802.82,142,2,0,0,4,0,3,0,97,7
1799,10442115,2000,545000,4192.31,130,3,0,0,16,0,4,1,177,6
1800,10261138,8370,545000,6898.73,79,2,0,0,12,0,3,1,37,7
1801,10538487,1000,550000,2391.3,230,2,0,0,13,1,4,3,102,6
1802,10382974,1000,550000,6707.32,82,2,1,0,25,0,4,1,180,6
1803,9544800,1000,560000,4341.09,129,3,0,0,15,0,3,1,46,7
1804,10393305,1050,575000,3709.68,155,3,0,0,14,0,4,3,127,6
1805,9543345,1000,580000,4393.94,132,3,0,0,15,0,3,1,46,7
1806,10386612,1050,580000,4113.48,141,2,1,0,0,0,3,3,260,5
1807,10438261,1160,585000,3774.19,155,4,0,40,6,0,2,2,286,5
1808,10333986,1050,595000,3940.4,151,4,0,0,25,0,3,1,247,5
1809,10435391,8300,595000,7933.33,75,2,1,0,6,0,4,1,128,6
1810,10541442,1180,600000,3333.33,180,2,0,0,40,0,3,3,182,6
1811,10472824,1180,615000,5394.74,114,2,0,0,11,0,3,1,55,7
1812,10327580,8420,635000,5772.73,110,3,0,0,20,0,4,1,200,5
1813,10515173,1640,639000,2265.96,282,4,0,230,29,0,3,1,202,5
1814,10535903,1050,655000,3945.78,166,3,1,0,0,0,4,3,526,2
1815,10481016,8300,675000,10714.29,63,2,0,0,0,0,3,1,164,6
1816,10313259,8300,675000,10887.1,62,2,0,0,0,0,3,3,164,6
1817,10469823,1040,695000,3159.09,220,3,0,0,9,0,1,0,338,4
1818,10315011,1180,695000,4343.75,160,2,0,100,48,0,4,3,255,5
1819,10535895,1050,699000,4087.72,171,3,0,0,40,0,4,3,223,5
1820,10515385,1050,699000,4660.0,150,2,0,270,35,0,1,1,135,6
1821,10383966,4000,795000,4140.62,192,3,0,0,100,0,4,3,143,6
1822,10369778,8300,795000,11041.67,72,2,1,0,28,0,4,3,105,6
1823,10493035,8300,820000,10649.35,77,3,1,0,5,0,4,3,96,7
1824,10257545,1180,850000,5000.0,170,3,0,200,230,0,3,3,189,6
1825,10226346,1040,875000,4679.14,187,2,0,0,25,0,4,3,96,7
1826,10496349,2000,895000,4475.0,200,3,0,0,20,0,4,1,120,6
1827,10515493,8210,895000,4613.4,194,3,0,56,134,0,4,1,94,7
1828,10287077,8300,895000,14916.67,60,2,0,0,50,0,4,3,245,5
1829,10449396,1180,920000,3898.31,236,3,0,0,12,0,4,3,128,6
1830,9214856,8300,940000,17407.41,54,2,0,0,0,0,4,1,153,6
1831,10187656,8300,995000,14014.08,71,2,0,0,0,0,3,3,184,6
1832,10310974,1050,1100000,6666.67,165,3,0,0,26,0,4,3,94,7
1833,10297650,8300,1175000,16319.44,72,2,0,0,10,0,4,3,157,6
1834,9553014,1190,1200000,3809.52,315,3,0,0,0,0,4,3,129,6
1835,10538127,8300,1595000,16789.47,95,2,0,0,16,0,3,3,87,7
1836,10398418,8300,1875000,16304.35,115,3,0,0,4,0,4,3,165,6
1837,10572043,9800,288000,3945.21,73,1,0,6,19,0,4,1,247,6
1838,10572045,9800,334370,3278.14,102,2,0,34,14,0,4,1,247,7
1839,10572040,9800,405500,4360.22,93,2,0,44,13,0,4,1,247,6
1840,10555058,2230,234970,3051.56,77,1,0,0,15,0,4,2,202,5
1841,10556764,9230,330000,3203.88,103,2,0,12,13,0,4,1,288,4
1842,10556763,9230,340000,3238.1,105,2,0,12,13,0,4,1,288,4
1843,10556757,9230,410000,3565.22,115,3,0,12,12,0,4,1,307,4
1844,10556756,9051,415000,4662.92,89,2,0,0,27,0,4,3,303,4
1845,10556762,9230,420000,3134.33,134,3,0,12,16,0,4,1,307,4
1846,10554727,1180,485000,4532.71,107,2,0,0,17,0,4,3,276,4
1847,10553598,8400,145000,4531.25,32,1,0,0,14,0,3,1,385,4
1848,10554030,2620,349000,1638.5,213,4,0,0,15,0,3,1,276,5
1849,10553462,8370,349000,2726.56,128,3,0,0,20,0,3,3,88,7
1850,10553696,1050,420000,4565.22,92,2,0,0,23,0,4,3,198,6
1851,10553037,8370,499000,3198.72,156,3,0,0,5,0,4,3,202,5
1852,10576080,6890,244900,2986.59,82,2,0,0,6,0,3,1,132,6
1853,10572642,1083,185000,1761.9,105,2,0,0,0,0,3,2,201,5
1854,10572611,1030,210000,3230.77,65,1,0,0,5,0,2,1,677,1
1855,10572655,1210,355000,5220.59,68,1,0,0,13,0,4,3,273,5
1856,10225037,1050,645000,3909.09,165,2,1,150,10,0,4,1,152,6
1857,10573586,1380,795000,3803.83,209,3,0,0,10,0,4,3,260,5
1858,10562149,1070,200000,2564.1,78,2,0,0,16,0,3,1,172,5
1859,10563945,8400,87500,2364.86,37,2,0,0,0,0,3,1,665,1
1860,10564450,6060,90000,2195.12,41,1,0,0,0,0,3,2,450,3
1861,10512046,7060,174000,2852.46,61,1,0,0,7,0,4,3,242,5
1862,10218352,7900,174000,2949.15,59,1,0,35,14,0,4,0,106,6
1863,10564106,8800,199000,2030.61,98,2,0,0,0,0,3,1,346,4
1864,10564627,1400,245000,2311.32,106,2,0,0,10,0,4,3,167,6
1865,10461556,9600,245000,2606.38,94,2,0,0,7,0,3,1,66,7
1866,10519582,6800,253900,2644.79,96,2,0,0,16,0,3,1,63,7
1867,10461555,9600,265000,2409.09,110,2,0,0,7,0,3,1,40,7
1868,10475212,8870,275000,2989.13,92,2,0,0,0,0,4,3,66,7
1869,10126764,6600,280000,2886.6,97,2,0,0,9,0,3,1,258,5
1870,10563239,1200,289000,4070.42,71,1,0,0,0,0,3,2,415,3
1871,10563942,9000,295000,4097.22,72,1,0,0,0,0,4,1,101,6
1872,10503220,4000,320000,3298.97,97,2,0,0,4,0,4,1,76,7
1873,10488016,1050,345000,2827.87,122,3,0,0,13,0,4,3,60,7
1874,10564825,9000,349000,3793.48,92,2,0,0,5,0,3,1,267,5
1875,10565190,1200,375000,4629.63,81,2,0,0,8,0,3,3,209,5
1876,10403111,1050,395000,8229.17,48,1,0,0,32,0,4,2,75,7
1877,10503218,4000,455000,2916.67,156,3,0,0,25,0,4,1,77,7
1878,10564580,9100,475000,2251.18,211,3,0,0,7,0,3,1,112,6
1879,10531984,1851,480000,3157.89,152,3,0,23,18,0,4,3,20,7
1880,10542197,8400,499000,6237.5,80,2,1,0,19,0,4,3,61,7
1881,10454954,1140,530000,4649.12,114,2,0,0,53,0,4,3,46,7
1882,10486548,1180,635000,5879.63,108,2,0,73,18,0,4,3,55,7
1883,10394964,1040,650000,5701.75,114,2,0,0,4,0,4,3,140,6
1884,8950258,1933,1095000,6479.29,169,3,0,137,22,0,4,3,45,7
1885,8950259,1933,1295000,6641.03,195,4,0,205,21,0,4,3,45,7
1886,10565139,8300,1345000,13865.98,97,3,0,0,70,0,4,2,308,4
1887,8902829,1050,1420000,7888.89,180,2,0,0,70,0,4,3,139,6
1888,10553519,2250,300000,3125.0,96,2,0,0,6,0,2,1,213,5
1889,10553421,9070,565000,5539.22,102,2,0,0,29,0,4,3,193,5
1890,10553422,9070,585000,5735.29,102,2,0,0,29,0,4,3,193,5
1891,10551900,8370,149000,1752.94,85,2,0,0,0,0,4,1,387,4
1892,10571677,3360,295000,3734.18,79,2,0,0,25,0,3,0,210,5
1893,10571183,9270,347000,3304.76,105,3,0,0,70,0,3,1,126,6
1894,10570204,1190,570000,4560.0,125,2,0,0,22,0,4,3,146,6
1895,10570822,1050,825000,5612.24,147,2,0,0,7,0,4,3,57,7
1896,10569979,8300,1695000,14125.0,120,3,0,0,10,0,3,1,288,5
1897,10556373,1080,250000,2777.78,90,2,0,0,6,0,3,1,141,6
